client,method,latency(ms)
lookup-client,lookup,1.142415999993318
lookup-client,lookup,1.3160000000311811
lookup-client,lookup,0.7786250000094697
lookup-client,lookup,0.740333000010196
lookup-client,lookup,0.9479999999939537
lookup-client,lookup,1.0447920000160593
lookup-client,lookup,1.047249999999167
lookup-client,lookup,0.6331249999789179
lookup-client,lookup,1.0409579999759444
lookup-client,lookup,1.2897920000227714
lookup-client,lookup,0.7726669999783553
lookup-client,lookup,0.9067500000128348
lookup-client,lookup,0.7123749999777829
lookup-client,lookup,0.9064579999744637
lookup-client,lookup,2.081041999986155
lookup-client,lookup,1.1873750000290784
lookup-client,lookup,1.5266670000073645
lookup-client,lookup,1.02295800002139
lookup-client,lookup,2.4535410000225966
lookup-client,lookup,1.8509999999878346
lookup-client,lookup,1.16737500002273
lookup-client,lookup,0.8249169999885453
lookup-client,lookup,0.8288750000247092
lookup-client,lookup,0.7535000000302716
lookup-client,lookup,0.9132089999752679
lookup-client,lookup,0.9042920000297272
lookup-client,lookup,2.2927080000272326
lookup-client,lookup,1.284209000004921
lookup-client,lookup,0.6103329999973539
lookup-client,lookup,0.9992500000066684
lookup-client,lookup,1.4920830000164642
lookup-client,lookup,1.0694999999714128
lookup-client,lookup,0.7124169999883634
lookup-client,lookup,1.02645799995571
lookup-client,lookup,1.8536250000238397
lookup-client,lookup,0.9476659999450021
lookup-client,lookup,1.294667000024674
lookup-client,lookup,2.508499999976266
lookup-client,lookup,1.0934590000033495
lookup-client,lookup,0.8149999999886859
lookup-client,lookup,0.9575409999911244
lookup-client,lookup,1.3615419999837286
lookup-client,lookup,2.018209000027582
lookup-client,lookup,1.3036250000482141
lookup-client,lookup,1.3867079999840826
lookup-client,lookup,1.22083400003703
lookup-client,lookup,2.4272080000287133
lookup-client,lookup,1.4925829999583584
lookup-client,lookup,0.8833329999902162
lookup-client,lookup,0.6989159999761796
lookup-client,lookup,1.3872910000145566
lookup-client,lookup,8.471708999991279
lookup-client,lookup,0.7935419999967053
lookup-client,lookup,0.7099999999695683
lookup-client,lookup,1.2232920000201375
lookup-client,lookup,0.8049170000390404
lookup-client,lookup,1.1342079999963062
lookup-client,lookup,1.6707500000165965
lookup-client,lookup,0.6627499999467545
lookup-client,lookup,1.150042000006124
lookup-client,lookup,0.6339170000160266
lookup-client,lookup,1.16716700000552
lookup-client,lookup,2.009125000029144
lookup-client,lookup,0.94108299998652
lookup-client,lookup,1.6391670000075464
lookup-client,lookup,1.2064169999916885
lookup-client,lookup,2.96537500003069
lookup-client,lookup,0.8531249999919055
lookup-client,lookup,0.7840000000101099
lookup-client,lookup,0.6760410000197226
lookup-client,lookup,0.9987919999616679
lookup-client,lookup,1.3885410000398224
lookup-client,lookup,1.0403330000485767
lookup-client,lookup,1.21283300001096
lookup-client,lookup,0.7391249999955107
lookup-client,lookup,1.2338330000147835
lookup-client,lookup,1.2695000000348955
lookup-client,lookup,1.049749999992855
lookup-client,lookup,1.296416999991834
lookup-client,lookup,2.7098330000399073
lookup-client,lookup,4.615208000018356
lookup-client,lookup,3.0785409999793956
lookup-client,lookup,4.859417000034227
lookup-client,lookup,1.3254579999966154
lookup-client,lookup,1.1777920000213271
lookup-client,lookup,1.7758750000211876
lookup-client,lookup,1.1362079999912567
