client,method,latency(ms)
update-client,update,1.309082999966904
update-client,update,0.8775420000119993
update-client,update,1.4980419999801597
update-client,update,1.2161249999849133
update-client,update,1.0510420000287013
update-client,update,0.7019579999791858
update-client,update,2.200334000008297
update-client,update,1.2554159999922376
update-client,update,0.7893330000001697
update-client,update,0.9386250000034124
